,NADH,cell_index,celltype,n.p.mean,n.t1.mean,n.t2.mean,n.a1.mean,n.chi.mean,f.p.mean,f.t1.mean,f.t2.mean,f.a1.mean,f.a2.mean,f.chi.mean,rr.mean,n.tm.mean,f.tm.mean,n.p.sd,n.t1.sd,n.t2.sd,n.a1.sd,n.chi.sd,f.p.sd,f.t1.sd,f.t2.sd,f.a1.sd,f.a2.sd,f.chi.sd,rr.sd,n.tm.sd,f.tm.sd,npix,Label_Count,Group
245,neurons-010,182,cyto,306.7931034,490.8283448,2655.908793,76.10796983,1.107905,114.387931,214.8074828,1803.446121,82.74490086,17.25509914,1.017267328,0.7223321,997.0226486,485.4958891,79.30891909,56.7489487,349.4036594,4.549763515,0.134173453,23.95240627,24.92374162,157.9647722,2.767414558,2.767414558,0.112653867,0.055221203,79.16863868,37.37426515,116,116,AC
255,neurons-010,191,cell,370.2230216,494.5419424,2667.886906,76.16184317,1.170479223,110.3741007,199.899741,1755.41446,85.17875683,14.82124317,1.07862341,0.752722139,1002.706142,427.6765774,142.4646431,70.30164525,342.2242546,4.804958389,0.140629188,20.01241404,24.54051522,154.1187662,2.45931042,2.45931042,0.111379487,0.071583533,84.3998493,39.87317409,139,115,AC
265,neurons-010,191,cyto,380.7043478,502.0961565,2699.955217,76.88119565,1.185503139,112.3043478,195.9805478,1744.020435,85.27856522,14.72143478,1.078830774,0.755466361,1000.671542,421.000283,142.8099568,72.31348354,351.7192321,4.541479569,0.142639292,20.28878089,22.98441928,150.6631318,2.555685602,2.555685602,0.113374491,0.070759811,84.78043356,39.54303817,115,115,AC
275,neurons-010,200,cell,288.6125654,524.9073455,2779.947853,74.80669215,1.081206649,101.1099476,195.4272147,1666.521099,83.57803613,16.42196387,1.009449251,0.730271439,1083.831736,435.3051158,85.74427493,95.00025262,329.9165955,5.117332175,0.126467947,17.23776318,27.94827697,156.5874207,1.710839755,1.710839755,0.099807189,0.06436812,113.990011,37.88589285,191,191,AC
285,neurons-010,200,cyto,288.6125654,524.9073455,2779.947853,74.80669215,1.081206649,101.1099476,195.4272147,1666.521099,83.57803613,16.42196387,1.009449251,0.730271439,1083.831736,435.3051158,85.74427493,95.00025262,329.9165955,5.117332175,0.126467947,17.23776318,27.94827697,156.5874207,1.710839755,1.710839755,0.099807189,0.06436812,113.990011,37.88589285,191,191,AC
295,neurons-010,209,cell,291.106383,465.7575426,2659.348511,77.53807447,1.093608596,97.03191489,216.6676596,1861.40766,85.11377447,14.88622553,1.049203766,0.74034868,944.1387113,460.6486269,87.3515291,62.67500899,415.5819805,4.210982327,0.142852223,21.11028498,36.86128406,217.4677255,1.448681381,1.448681381,0.111930994,0.065541956,67.27849604,61.0172872,94,77,AC
304,neurons-010,209,cyto,299.987013,455.1274545,2602.995584,77.15162338,1.098184416,99.5974026,215.8410909,1873.763636,85.26758831,14.73241169,1.066160649,0.740630543,930.4700321,459.3194639,89.14705378,53.24648225,417.7395806,4.413573809,0.141987636,21.05960197,38.52121999,226.284991,1.435843698,1.435843698,0.109560512,0.066955883,57.64255318,63.99256029,77,77,AC
318,neurons-010,219,cell,287.1818182,496.4067922,2735.693442,80.87922727,1.111473929,97.29220779,197.9371169,1719.643831,84.10742532,15.89257468,1.02716476,0.734695507,917.1567378,438.6190254,88.96459269,54.0709992,385.1935323,3.258927425,0.119943409,13.92788397,30.80956137,120.0902137,1.677204407,1.677204407,0.122298897,0.065974726,79.02675604,43.4653224,154,151,AC
324,neurons-010,219,cyto,288.1523179,496.3843576,2739.389669,80.90647815,1.111866192,97.10596026,196.5453113,1714.156954,84.08443113,15.91556887,1.030054152,0.735756147,917.1557041,436.9506774,88.98642206,54.50865803,387.7187451,3.280043256,0.120726843,13.90834393,29.42626513,114.6736086,1.685648903,1.685648903,0.121378396,0.065920693,79.68678434,42.18644222,151,151,AC
334,neurons-010,228,cell,274.1574074,469.0596944,2685.480926,78.61429907,1.12112887,89.13888889,199.5938704,1735.714074,84.81338426,15.18661574,0.988698102,0.743836851,929.6829317,431.6392707,86.76481931,66.446046,429.7634435,4.443088345,0.107416792,15.82347619,28.62647954,111.5659844,1.654556713,1.654556713,0.107043808,0.060872301,92.13653298,36.60539988,108,102,AC
344,neurons-010,228,cyto,275.0588235,469.1220784,2672.772451,78.53262451,1.120738735,90.37254902,200.2358725,1733.515196,84.73672647,15.26327353,0.992953176,0.742835719,928.5200432,433.0030666,82.31956849,66.55483959,433.5225329,4.496157581,0.108513545,15.31641297,29.28673308,113.201306,1.657200503,1.657200503,0.107825891,0.059228024,92.13131405,37.00209263,102,102,AC
354,neurons-010,237,cell,268.5209125,484.0001483,2747.814639,76.57772852,1.073998384,114.9809886,203.80673,1736.634677,83.53646236,16.46353764,1.070704087,0.708873865,1008.055901,454.3579992,72.77854192,80.27794737,376.7268166,4.28050493,0.114420413,75.52434785,23.35869025,132.9903034,2.274121692,2.274121692,0.10487038,0.087929695,115.8680307,39.39642494,263,249,AC
364,neurons-010,237,cyto,268.4297189,486.5312329,2759.648755,76.54630723,1.07591292,116.9558233,202.6782369,1731.759036,83.45062851,16.54937149,1.069811386,0.705815301,1013.217706,453.9391714,72.78888552,81.23131341,380.7636759,4.364426566,0.116316201,77.13677928,23.24551769,132.3856782,2.27455271,2.27455271,0.104050352,0.088781234,116.2955612,39.72112821,249,249,AC
374,neurons-010,246,cell,268.4862385,470.4417798,2628.842294,74.75104495,1.092258991,93.66055046,202.4106697,1733.033853,83.32747523,16.67252477,1.00643978,0.733657573,995.155042,454.292659,67.58870915,70.06349768,497.9660168,5.545088781,0.100317283,15.16161099,24.19027985,194.8598898,2.11961719,2.11961719,0.088313929,0.058141546,80.84487222,29.0754833,109,98,AC
384,neurons-010,246,cyto,270.1836735,468.8527245,2653.687347,75.12406633,1.092220082,95.09183673,203.6790306,1762.714388,83.66150306,16.33849694,1.016669092,0.732139915,992.2575262,455.8530471,66.39127177,56.07870657,500.9798505,5.479047392,0.101164016,14.73412949,23.62080296,179.5714141,1.823214757,1.823214757,0.084341029,0.05768221,73.753616,29.78536498,98,98,AC
394,neurons-010,255,cell,230.6231884,468.8477391,2688.549275,78.85023188,1.07687842,80.23188406,208.2541594,1676.466522,83.43526087,16.56473913,1.010576899,0.736516428,927.2491356,449.9032431,50.19465095,65.98190346,384.6018322,4.064343472,0.132827704,12.98318474,26.03185169,140.2152147,1.633606784,1.633606784,0.114692689,0.051936125,73.5865112,37.33701149,69,64,AC
404,neurons-010,255,cyto,232.78125,475.4702188,2718.680625,79.03508438,1.073084063,80.828125,208.2665469,1679.850938,83.46587031,16.53412969,1.004984438,0.736724565,934.5723958,449.9320719,50.82727325,63.64529634,382.8182832,4.094819489,0.134033386,12.97807025,26.18877722,144.505048,1.687693782,1.687693782,0.1157746,0.052498302,69.84856704,38.1996313,64,64,AC
413,neurons-010,27,cell,437.3709677,537.1321774,2619.479274,72.79572419,1.166156403,112.8548387,178.3771613,1795.655081,84.17426129,15.82573871,1.028079274,0.780314495,1094.815606,433.6041555,169.1499776,80.90697146,307.2345845,4.591744539,0.10629439,35.91219951,27.98883421,138.3411265,1.779697483,1.779697483,0.123663366,0.073083705,79.30516093,49.63682215,124,103,AC
422,neurons-010,27,cyto,464.1359223,527.3289515,2615.202427,72.71992427,1.17970468,119.9320388,179.9634466,1801.726117,83.89351748,16.10648252,1.03016634,0.781099199,1088.327174,440.274396,162.0302591,65.61871628,295.2713274,4.538184118,0.10596741,34.9195889,27.46106675,142.0659584,1.697497865,1.697497865,0.128571415,0.074173914,70.45481777,46.33946483,103,103,AC
432,neurons-010,36,cell,343.4813084,509.8484579,2726.513879,73.63039953,1.104786299,97.24299065,197.0773318,1872.583131,83.23098972,16.76901028,1.02271185,0.770390587,1083.633306,476.568447,104.4952865,92.50577844,377.9599361,4.852126995,0.135529766,23.89367729,31.60635536,138.962013,1.739027744,1.739027744,0.098774765,0.066307351,112.5285162,39.90933345,214,199,AC
442,neurons-010,36,cyto,350.7135678,504.1245477,2711.132261,73.43032965,1.099004352,98.80904523,195.9813417,1877.534322,83.18842714,16.81157286,1.028270477,0.771185451,1081.023808,477.0899994,103.4513664,82.06106021,358.2081026,4.674643185,0.134943233,23.39912194,32.15780591,139.833655,1.764987276,1.764987276,0.097336876,0.066845904,110.5512577,40.4389065,199,199,AC
452,neurons-010,46,cell,331.358209,525.1597015,2760.092985,77.94860299,1.126280045,92.47761194,180.2200597,1787.150448,82.79556716,17.20443284,1.02368997,0.760585499,1008.12838,455.1596452,138.8428042,62.30225218,392.9874837,4.021330384,0.122885917,18.60299602,32.11403777,113.7971022,2.273790106,2.273790106,0.101836829,0.079338567,81.07494173,46.7864829,67,54,AC
462,neurons-010,46,cyto,347.0555556,525.2012037,2790.887407,77.55351852,1.139321519,95.42592593,178.3525185,1787.784815,82.51272778,17.48727222,1.045102648,0.768197606,1024.090463,458.2628236,127.2938091,63.31037831,387.9409426,3.78586427,0.126829525,18.13222072,32.47013411,109.515504,2.323319294,2.323319294,0.09218147,0.073150744,78.45525462,50.1484279,54,54,AC
472,neurons-010,55,cell,404.6090226,505.5424586,2722.505414,72.64111805,1.171029188,114.4887218,208.4829323,1955.279248,84.60520827,15.39479173,1.067926526,0.766183688,1102.830404,476.5533053,163.8358304,78.55721825,395.8184697,4.130567498,0.129682325,30.72473501,31.19400454,139.9817912,1.549077364,1.549077364,0.111852967,0.057451016,100.7306406,47.61193352,133,123,AC
481,neurons-010,55,cyto,423.4552846,511.3593659,2742.612602,72.51592195,1.169708504,117.5691057,207.4438699,1955.254309,84.58103333,15.41896667,1.068995642,0.772979417,1114.64495,476.0466913,154.8387449,74.1368099,397.8399494,4.215962963,0.130891314,29.70457858,30.52075173,142.8725731,1.587516793,1.587516793,0.112041889,0.052896839,88.95388482,47.83472661,123,123,AC
491,neurons-010,64,cell,366.2758621,527.5475034,2750.32069,71.68770552,1.118103434,110.5931034,205.5752828,1898.907103,83.31790069,16.68209931,1.07307549,0.751996815,1147.697807,487.388954,143.0676551,89.055084,327.8398335,4.418311916,0.13718237,25.15769613,19.87303092,95.16612088,1.4904929,1.4904929,0.127164693,0.073819094,81.21765936,36.76972395,145,117,AC
501,neurons-010,64,cyto,360.7179487,524.041735,2746.385043,71.42343846,1.130124701,113.0769231,208.5622735,1912.322222,83.32019829,16.67980171,1.08000806,0.746723736,1150.256608,492.1541912,135.5639464,86.41668297,310.3634129,4.530904391,0.136560647,25.60244932,18.92423106,90.55475898,1.50939593,1.50939593,0.124305102,0.073372135,79.1148685,36.57800177,117,117,AC
512,neurons-010,73,cell,249.2978723,517.9508298,2789.050638,76.05169574,1.093849638,97.06382979,159.3457234,1823.94383,85.56754894,14.43245106,1.102376809,0.713762639,1047.56701,399.0292969,58.0651489,69.28057154,407.1087989,4.732506164,0.126654356,14.91483687,16.78878554,130.3583022,1.189783808,1.189783808,0.094333603,0.058557818,70.55976545,33.52062999,47,47,AC
522,neurons-010,73,cyto,249.2978723,517.9508298,2789.050638,76.05169574,1.093849638,97.06382979,159.3457234,1823.94383,85.56754894,14.43245106,1.102376809,0.713762639,1047.56701,399.0292969,58.0651489,69.28057154,407.1087989,4.732506164,0.126654356,14.91483687,16.78878554,130.3583022,1.189783808,1.189783808,0.094333603,0.058557818,70.55976545,33.52062999,47,47,AC
532,neurons-010,82,cell,336.724359,504.0381987,2489.485385,72.68177564,1.117726449,104.3461538,187.0005705,1944.057179,85.73689808,14.26310192,0.979370353,0.748718985,1035.106849,436.910857,119.7169551,82.22864028,386.4168467,4.77507277,0.11462844,23.72032036,29.58410317,159.328112,1.109307556,1.109307556,0.124142922,0.076919539,82.43739176,46.02390507,156,154,AC
541,neurons-010,82,cyto,338.4935065,504.6864156,2486.644935,72.6780987,1.119052325,104.6818182,187.3822273,1944.978571,85.7326987,14.2673013,0.980557494,0.749187391,1034.917078,437.4317584,119.3999839,81.79792454,385.6997587,4.772992141,0.114564447,23.66396133,29.55932854,160.1251099,1.115408019,1.115408019,0.124367931,0.076985148,82.64427729,46.04657239,154,154,AC
551,neurons-010,9,cell,308.1890244,473.3397195,2578.576159,73.36948232,1.080853555,104.7804878,191.4934024,1825.263476,84.37652622,15.62347378,0.992646055,0.733859557,1022.060783,445.970981,105.2361977,79.83864421,339.7159053,5.978929157,0.134591903,27.48698494,28.18991888,100.1727674,1.987592901,1.987592901,0.114710052,0.078913417,103.6069152,49.87978817,164,137,AC
56,neurons-010,9,cyto,320.2335766,478.0437299,2625.811752,73.06667153,1.088435796,108.3868613,189.7449197,1829.841971,84.38563212,15.61436788,0.98905335,0.736159116,1043.691506,444.9830273,103.6788213,80.24982416,320.4296167,6.117599841,0.136077544,27.88269761,26.54574461,104.4612211,2.085290403,2.085290403,0.120356897,0.076930132,94.36414569,50.95347206,137,137,AC
57,neurons-010,91,cell,339.2235294,494.2169176,2690.474471,71.03450941,1.117046747,105.7352941,214.6890882,1820.482882,83.55352824,16.44647176,1.057360088,0.748507648,1117.93815,477.6382101,136.5258175,93.98235456,447.4729119,4.488275797,0.149394496,27.69883344,30.56828068,144.344038,1.829711167,1.829711167,0.105676805,0.069861029,121.9910275,45.98925109,170,164,AC
58,neurons-010,91,cyto,343.3902439,497.6813354,2703.843902,71.03269695,1.119826476,106.445122,214.7011341,1824.022927,83.55585854,16.44414146,1.059593793,0.749729376,1123.954182,478.1874111,136.7032751,93.1216099,449.6521602,4.531822418,0.149852646,27.60884829,30.06658076,143.4381593,1.848151259,1.848151259,0.105826993,0.069607958,119.0483992,46.26287151,164,164,AC
319,neurons-011,104,cell,269.8651685,480.9572135,2734.845056,76.10953483,1.118388146,79.64044944,204.7458876,1950.276292,84.84167528,15.15832472,1.030894843,0.761749428,1002.97979,468.1731613,82.04643793,67.82028688,497.8226296,4.332151119,0.150990703,15.94967027,22.51295794,128.8277412,1.719470434,1.719470434,0.129656239,0.064297792,91.57989267,40.18996562,89,87,AC
414,neurons-011,104,cyto,272.2068966,483.9014943,2748.748851,76.15851839,1.120997598,80.08045977,204.4978506,1952.614253,84.86143218,15.13856782,1.028785529,0.762406119,1007.38008,467.978181,81.44796283,65.53212264,493.951953,4.356298164,0.15058337,15.85267815,22.69533594,129.076857,1.730738092,1.730738092,0.129895495,0.06470511,87.65744046,40.61708417,87,87,AC
510,neurons-011,112,cell,275.8319328,477.1797983,2495.255042,75.37604454,1.092462059,77.47058824,245.8616891,2034.458992,84.96116387,15.03883613,1.05439784,0.765439965,969.0409291,512.8050715,104.0856329,71.59619584,331.9256205,4.965467906,0.121633632,13.20363556,39.98121527,157.1663859,1.867622234,1.867622234,0.121328579,0.065884657,123.6490392,49.75768404,119,104,AC
66,neurons-011,112,cyto,284.4038462,483.6314712,2526.676731,75.13253654,1.100494125,78.71153846,245.9579038,2042.781346,84.96298942,15.03701058,1.048257635,0.768118194,986.2219728,514.2029774,104.7640455,71.6001878,318.1945535,5.061508447,0.12406558,13.04932619,36.65250383,153.7226271,1.808181149,1.808181149,0.119589197,0.06695488,116.5973901,46.81087787,104,104,AC
76,neurons-011,120,cell,354.9949239,509.8833807,2628.971574,77.01681827,1.161366599,90.49746193,226.8077665,1935.981168,83.77600254,16.22399721,1.00527702,0.778492366,990.7619938,502.0746863,144.2329995,67.72574016,269.0324341,4.118778598,0.142997617,17.53440477,34.1185758,202.1416416,1.803127312,1.803128193,0.10016669,0.070809313,94.41726388,41.75402729,197,173,AC
86,neurons-011,120,cyto,349.2485549,505.6188439,2630.183988,76.96012775,1.16014696,89.72254335,226.7469075,1940.818728,83.85614682,16.14385318,1.000948699,0.777459868,988.7866141,501.6806979,140.2919363,58.81477604,268.250192,4.147485004,0.1388457,16.48901715,31.02516919,187.7474333,1.748686859,1.748686859,0.10087186,0.070409913,91.7827462,38.2178685,173,173,AC
96,neurons-011,128,cell,301.3817204,497.7211237,2589.392957,74.0359371,1.096830871,81.7311828,222.5361667,1996.133118,83.92579785,16.07420215,0.983953312,0.773929554,1032.719704,506.2296982,101.0075164,73.18270336,336.2724123,4.705298586,0.125223244,16.99261511,40.01269599,158.635318,1.762174778,1.762174778,0.112894439,0.066116945,91.53990436,52.71802339,186,152,AC
106,neurons-011,128,cyto,300.3552632,494.7561053,2589.842697,73.94499342,1.093876678,82.30921053,220.704625,1997.279803,84.10288816,15.89711184,0.997750842,0.775721997,1032.32482,501.6572381,90.48518286,77.11444214,342.9005724,4.765786658,0.131556989,16.45834942,40.00492095,159.2315497,1.796945129,1.796945129,0.113163096,0.056222141,90.91719406,51.72256262,152,152,AC
116,neurons-011,135,cell,327.9189189,528.0026216,2615.962793,73.89315946,1.17514364,88.56756757,255.7652613,2018.83009,82.04024685,17.95975315,1.039859604,0.774477577,1059.089175,570.5584194,104.8707547,92.74688963,425.1115296,4.875116332,0.124357438,14.39988739,39.192988,168.6077275,2.099602389,2.099602389,0.11332349,0.065188967,107.4672682,44.1330935,111,90,AC
126,neurons-011,135,cyto,336.5111111,530.0390667,2578.246667,73.42111778,1.184429589,88.06666667,259.7466556,2042.441778,82.58642778,17.41357222,1.045513456,0.780611107,1061.816482,568.6624286,106.2421703,96.91016818,410.8164943,4.830276577,0.11235036,14.24331107,39.9729073,170.0873095,1.718986691,1.718986691,0.119244904,0.061629691,110.7029253,46.5868079,90,90,AC
136,neurons-011,143,cell,321.8954545,503.1981455,2768.050727,74.85823818,1.10309075,88.45909091,246.7184909,2016.968727,83.34855318,16.65144682,1.025018355,0.77200275,1063.823148,539.9642527,116.7481502,86.34969745,348.5569778,4.447606398,0.119820782,16.95745843,37.52759261,164.4516218,1.982477559,1.982477559,0.112179133,0.057550701,109.2287597,57.11536088,220,214,AC
146,neurons-011,143,cyto,323.4345794,503.5968551,2763.790935,74.71025935,1.099116472,89.07943925,247.1891308,2023.096449,83.37434813,16.62565187,1.023389178,0.771926788,1066.593528,540.9880375,115.9251131,86.23192168,343.7653639,4.392346893,0.115677132,16.73034542,37.87945981,161.3179971,1.972332767,1.972332767,0.111512843,0.057264046,107.0746277,57.46443217,214,214,AC
156,neurons-011,151,cell,448.0245902,522.1274344,2740.292377,70.72809672,1.161865426,108.557377,237.9591639,2036.966066,83.07617213,16.92382787,1.027418951,0.793734453,1160.800424,540.1460409,160.198403,77.67361924,338.9613782,5.186300609,0.14036503,32.69368205,21.86037546,141.1858061,1.960155152,1.960155152,0.129177919,0.060563974,82.44162299,31.57933699,122,113,AC
166,neurons-011,151,cyto,460.9734513,525.9478496,2748.064425,70.72369558,1.161795947,111.5044248,236.5606195,2035.289646,83.02153097,16.97846903,1.023052354,0.794850995,1165.357333,539.7251453,155.7645579,77.73767706,345.1458009,5.271028081,0.142245123,32.07444574,21.56855745,141.1282908,1.942419509,1.942419509,0.131506794,0.059829624,80.09128498,31.52640787,113,113,AC
176,neurons-011,159,cell,281.6724138,512.2966552,2990.491724,79.27628103,1.054565379,82.5,234.2015,1992.268966,83.43312069,16.56687931,1.059643448,0.759537107,1005.766583,524.191277,99.27427679,70.05421698,570.8028329,4.727734359,0.099776006,14.07405227,24.65872323,148.6063707,1.42364073,1.42364073,0.114286605,0.064365429,84.33774093,31.19015696,58,46,AC
186,neurons-011,159,cyto,275.8043478,497.6491957,2849.230435,78.05448043,1.040066478,83.67391304,238.0901522,2020.961522,83.56836087,16.43163913,1.088253565,0.753575429,997.1632333,529.742155,94.1890816,66.78793457,535.755435,4.459137406,0.095809187,13.36505285,25.08692126,144.4565641,1.519436599,1.519436599,0.102019455,0.065244907,90.19013455,31.84560441,46,46,AC
196,neurons-011,16,cell,290.1208791,537.8088571,2646.384725,73.04445275,1.080479143,85.7032967,215.5708571,2032.500549,83.45314066,16.54685934,1.000945923,0.764828969,1092.508595,514.2948154,79.49588881,129.115906,420.9334196,5.485042714,0.105697746,15.57169405,28.06035891,157.2426747,1.947050404,1.947050404,0.110890662,0.04773457,117.9118307,48.12398197,91,91,AC
206,neurons-011,16,cyto,290.1208791,537.8088571,2646.384725,73.04445275,1.080479143,85.7032967,215.5708571,2032.500549,83.45314066,16.54685934,1.000945923,0.764828969,1092.508595,514.2948154,79.49588881,129.115906,420.9334196,5.485042714,0.105697746,15.57169405,28.06035891,157.2426747,1.947050404,1.947050404,0.110890662,0.04773457,117.9118307,48.12398197,91,91,AC
216,neurons-011,167,cell,302.6,511.23654,2593.492,78.18655,1.20017128,87.4,225.31128,2010.6202,84.475874,15.524126,1.02463954,0.759759765,955.6360847,500.935451,127.7524711,58.12753886,369.0362764,3.651175755,0.171444187,16.27819375,24.67853706,127.3050012,1.47025073,1.47025073,0.090730264,0.059265528,65.88918567,30.30814073,50,42,AC
226,neurons-011,167,cyto,312.9761905,514.1099048,2565.005238,78.33320476,1.194740095,88.9047619,223.1825476,2004.017381,84.46519286,15.53480714,1.014095048,0.760720154,947.9270054,498.1769099,135.2582874,60.05197833,380.6648106,3.558137747,0.181121461,16.56444845,25.99116582,129.411608,1.534758118,1.534758118,0.08855312,0.06406822,64.69274315,31.89245761,42,42,AC
